No.,Timecode In,Timecode Out,Subtitle
"139","00:14:38:01","00:14:39:16","착하지"
"140","00:14:42:06","00:14:43:04","다녀오세요!"
"141","00:14:43:19","00:14:44:16","그러마"
"142","00:14:58:14","00:15:01:12","우린 절대 성을 못 볼 거야, 쿠다"
"143","00:15:04:24","00:15:07:15","있지, 꼬리잡기할래?"
"144","00:15:09:00","00:15:10:00","네가 술래야"
"145","00:15:22:20","00:15:24:01","이게 뭐지?"
"146","00:15:27:13","00:15:29:15","초대장이야"
"147","00:15:29:18","00:15:31:14","이모는 그냥 성에 간 게 아니야"
"148","00:15:31:17","00:15:34:05","왕실 무도회에 초대됐어"
"149","00:15:35:12","00:15:38:04","이 초대장이 없으면 못 들어가셔"
"150","00:15:40:21","00:15:42:21","실라 이모, 이걸 놓고 갔…"
"151","00:15:55:03","00:16:00:12","쿠다, 이 초대장을 이모에게
전해드려야 하지 않을까?"
"152","00:16:01:18","00:16:03:10","아니, 안 그래도 돼"
"153","00:16:03:12","00:16:06:04","무도회에 들어가려면
이게 필요하잖아"
"154","00:16:06:06","00:16:08:17","잘 생각해 봐"
"155","00:16:08:20","00:16:11:09","우리가 따라가서 전해드려야지"
"156","00:16:11:22","00:16:14:05","성까지 가야 할 수도 있어"
"157","00:16:14:07","00:16:15:22","루미나, 안 돼!"
"158","00:16:15:24","00:16:17:22","엄청 화내실 거야"
"159","00:16:17:24","00:16:21:03","실라 이모 말씀 못 들었어?
여길 떠나면 위험해"
"160","00:16:21:05","00:16:24:11","불 어쩌고랑 독 저쩌고 때문에?"
"161","00:16:24:13","00:16:28:13","불산호랑 독이 있는 스톤피시지"
"162","00:16:28:15","00:16:31:10","모르겠어? 성에 갈 기회야"
"163","00:16:31:12","00:16:34:13","쿠다, 우린 가야 해
이 기회를 놓칠 순 없어"
"164","00:16:34:15","00:16:36:22","하지만…"
"165","00:16:37:22","00:16:39:03","하지만…"
"166","00:16:39:05","00:16:41:01","이쪽일 거야"
"167","00:16:43:00","00:16:46:10","실라 이모가 도시에 갈 때마다
이쪽으로 가는 거 봤어"
"168","00:16:50:21","00:16:52:18","막다른 길이야"
"169","00:16:56:16","00:16:59:23","이런, 어쩔 수 없네
노력은 해 봤으니 돌아가자"
"170","00:17:00:23","00:17:02:14","이해가 안 되는데…"
"171","00:17:06:16","00:17:07:18","루미나"
"172","00:17:08:19","00:17:10:04","기다려!"
"173","00:17:19:18","00:17:21:15","이것 봐, 통로가 있어"
"174","00:17:21:17","00:17:24:07","산호를 통과하는 지름길일 거야"
"175","00:17:24:09","00:17:26:14","따라와, 쿠다
걱정하지 마"
"176","00:17:27:14","00:17:29:16","널 따라가는데
어떻게 걱정을 안 해?"
"177","00:17:40:04","00:17:44:18","루미나, 지금 남의 배 속에
들어와 있는 거 알아?"
"178","00:17:44:20","00:17:47:14","괜찮아, 쿠다
곧 출구가 나올 거야"
"179","00:17:48:18","00:17:50:23","이것 봐, 갈비뼈야"
"180","00:17:51:17","00:17:55:00","사나운 녀석이었을 거야
아주 크고 거대한…"
"181","00:18:06:24","00:18:08:08","이런 거 재미없어!"
"182","00:18:09:24","00:18:11:04","루미나!"
"183","00:18:11:06","00:18:13:00","도망쳐!"
"184","00:18:13:02","00:18:14:07","초대장이!"
"185","00:18:40:18","00:18:41:17","잡았다"
"186","00:18:42:10","00:18:43:20","좋아, 계속 가자"
"187","00:18:50:13","00:18:51:13","안 돼"
"188","00:18:54:00","00:18:55:15","안 돼!"
"189","00:18:56:13","00:18:57:13","어떡해!"
"190","00:19:08:24","00:19:11:00","더 편리한 지름길 있어?"
"191","00:19:11:16","00:19:12:16","큰일이야"
"192","00:19:12:18","00:19:14:22","초대장이 없어졌어"
"193","00:19:14:24","00:19:15:24","저기 있다!"
"194","00:19:17:01","00:19:18:07","알겠어"
"195","00:19:21:19","00:19:23:07","외뿔고래?"
"196","00:19:23:09","00:19:26:11","- 이제 어떡해?
- 가자, 녀석을 따라가야지"
"197","00:19:26:13","00:19:27:23","또 시작이네"
"198","00:19:31:21","00:19:35:07","아버지, 무도회에
꼭 참석해야 하나요?"
"199","00:19:35:09","00:19:38:17","당연하지, 퍼기스
널 위한 자리니까"
"200","00:19:38:20","00:19:42:00","전 왕이 되기 싫다고
말씀드렸잖아요"
"201","00:19:42:02","00:19:43:09","제 꿈은"
"202","00:19:44:09","00:19:45:10","식물학자예요"
"203","00:19:45:12","00:19:48:10","식물은 집어치워라"
"204","00:19:48:13","00:19:51:23","넌 왕이 될 거니까
더는 토 달지 마라, 알겠어?"
"205","00:19:53:05","00:19:56:11","어서 왈츠 수업이나 들으러 가라"
"206","00:19:56:13","00:19:57:23","네, 아버지"
"207","00:19:58:19","00:20:01:10","날 용서해 줘, 바다 백합"
"208","00:20:07:17","00:20:12:03","바다의 진주 목걸이는
곧 내 것이 될 거야"
"209","00:20:12:05","00:20:13:08","제가 그리웠나요?"
"210","00:20:14:08","00:20:17:03","갑자기 나타나지 마!"
"211","00:20:18:02","00:20:20:24","저도 그러고 싶지만
어쩔 수 없는걸요"
"212","00:20:21:18","00:20:24:02","그래서 실라는 찾았나?"
"213","00:20:24:04","00:20:27:07","네, 그 일을 하겠대요"
"214","00:20:27:09","00:20:29:00","잘됐군"
"215","00:20:29:02","00:20:32:04","실라가 무도회에서 왕을 독살하면"
"216","00:20:32:06","00:20:35:13","내가 그 즉시 화를 내면서"
"217","00:20:35:15","00:20:37:24","그 노파를 처치해야지"
"218","00:20:38:01","00:20:41:03","그럼 난 왕국의 영웅으로
칭송받을 거고"
"219","00:20:41:06","00:20:45:23","내 아들은 시군디아의 왕이 되겠지"
"220","00:20:46:00","00:20:49:06","이런, 다 계획이 있으시군요"
"221","00:20:49:08","00:20:51:17","그게 내 일인걸"
"222","00:20:51:19","00:20:54:15","내 아들이 왕이 되면"
"223","00:20:54:17","00:20:58:05","내 마음대로
권력을 휘두를 수 있어"
"224","00:20:58:07","00:21:01:05","그런데 문제가 하나 있지"
"225","00:21:01:07","00:21:04:14","이 녀석을 누구랑 결혼시킬까?"
"226","00:21:05:02","00:21:07:02","실라랑 얘기해 봐요"
"227","00:21:07:04","00:21:10:05","사랑스러운 조카가 있던데요"
"228","00:21:12:00","00:21:13:14","조카?"
"229","00:21:13:16","00:21:17:08","이런, 제가 말 안 했나요?"
"230","00:21:18:10","00:21:21:18","금발이고 17살쯤 됐어요"
"231","00:21:21:20","00:21:24:15","참 기막힌 우연이죠?"
"232","00:21:24:17","00:21:26:01","뭐라고?"
"233","00:21:26:03","00:21:28:19","그 생각이 맞을 거예요"
"234","00:21:29:07","00:21:33:08","머리, 그 여자애를 데려와"
"235","00:21:33:10","00:21:36:11","몇 가지 물어볼 게 있어"
"236","00:21:48:13","00:21:51:19","이 숲은 끝이 없네"
"237","00:21:51:21","00:21:54:00","점점 어두워지고 있어"
"238","00:21:57:06","00:21:58:15","잠깐, 저기 있다!"
"239","00:22:01:12","00:22:03:03","서둘러, 쫓아가자!"
"240","00:22:16:04","00:22:17:02","불빛?"
"241","00:22:17:04","00:22:19:04","도시다!"
"242","00:22:19:06","00:22:21:11","루미나, 기다려!"
"243","00:22:59:08","00:23:00:08","안 돼"
"244","00:23:11:01","00:23:12:01","싫어!"
"245","00:23:16:24","00:23:17:24","루미나?"
"246","00:23:26:13","00:23:28:20","그 돌에서 떨어져"
"247","00:23:29:21","00:23:30:21","뭐라고?"
"248","00:23:30:23","00:23:34:08","그 돌에서 떨어지라고"
"249","00:23:35:02","00:23:36:05","왜?"
"250","00:23:44:02","00:23:45:17","이제 알겠어?"
"251","00:23:45:19","00:23:47:06","스톤피시야"
"252","00:23:47:08","00:23:49:04","독이 센 물고기 중 하나로…"
"253","00:23:49:06","00:23:51:04","가장 독이 센 물고기지!"
"254","00:23:51:06","00:23:54:10","바다에서 가장 독이 센 물고기야"
"255","00:23:56:00","00:23:57:09","맞아"
"256","00:23:57:11","00:24:00:01","이 몸이 바로 저승사자다!"
"257","00:24:00:03","00:24:02:09","반가워, 저승사자"
"258","00:24:02:12","00:24:05:02","목소리에 힘이 넘치네"
"259","00:24:07:04","00:24:08:20","안 도망가?"
"260","00:24:10:02","00:24:11:01","내 말이"
"261","00:24:12:01","00:24:13:13","내 말 안 들려?"
"262","00:24:16:19","00:24:21:14","내 독가시에 찔리면
끔찍한 죽음을 맞이하게 되지!"
"263","00:24:34:04","00:24:35:04","됐다"
"264","00:24:35:06","00:24:36:05","훨씬 예쁘네"
"265","00:24:39:07","00:24:40:08","뭐?"
"266","00:24:40:10","00:24:42:03","무슨 짓을 한 거야?"
"267","00:24:43:13","00:24:46:07","그러게, 방금 뭐 했어?"
"268","00:24:46:10","00:24:48:00","독가시에 안 찔리게 해줬지"
"269","00:24:48:02","00:24:50:09","이제 아무도 무서워하지 않을 거야"
"270","00:24:51:16","00:24:52:21","잘됐네"
"271","00:24:54:00","00:24:55:13","정말 잘됐어"
"272","00:24:55:15","00:24:57:23","그럼 난 이제 어떡하지?"
"273","00:24:58:00","00:25:01:01","상냥하게 대하고
다른 사람을 겁주지 마"
"274","00:25:01:03","00:25:02:23","물고기 친구들과 친해지는 거야"
"275","00:25:03:01","00:25:04:15","말은 쉽지"
"276","00:25:04:17","00:25:06:14","다들 나만 보면 도망가는걸"
"277","00:25:07:04","00:25:10:17","아무도 안 무서워하면
친구들이 많이 생길 거야"
"278","00:25:10:20","00:25:11:19","글쎄"
"279","00:25:11:21","00:25:14:06","스톤피시한텐 안 어울리는 일이지"
"280","00:25:14:08","00:25:16:18","난 친구 사귈 줄도 몰라"
"281","00:25:16:20","00:25:19:22","우린 도시로 가고 있어
거기엔 물고기도 많을 거야"
"282","00:25:19:24","00:25:22:06","친해지는 연습을 해 봐"
"283","00:25:24:02","00:25:25:18","난 스파이크야"
"284","00:25:26:08","00:25:27:20","진짜 같이 가도 돼?"
"285","00:25:27:22","00:25:29:05","나야 좋지"
"286","00:25:31:06","00:25:34:17","걱정되지만 한번 노력해 볼게"
"287","00:25:50:17","00:25:52:16","사탕 배달 왔어요!"
"288","00:25:53:16","00:25:55:22","장어 스카우트 쿠키요!"
"289","00:26:07:17","00:26:09:02","가스, 웜우드"
"290","00:26:20:05","00:26:21:05","가자"
"291","00:26:34:09","00:26:35:15","'실라 이모께'"
"292","00:26:35:17","00:26:39:23","'초대장을 두고 가셔서
우리가 전해드릴게요'"
"293","00:26:40:00","00:26:41:12","'성에서 봬요'"
"294","00:26:41:14","00:26:43:04","'사랑을 담아, 루미나 올림'"
"295","00:26:44:21","00:26:45:23","인질들이란"
"296","00:26:46:15","00:26:48:13","꼭 필요할 때 없다니까"
"297","00:26:48:15","00:26:50:16","기왕 왔으니 살펴볼까?"
"298","00:27:22:16","00:27:24:07","이런, 이런"
"299","00:27:24:09","00:27:25:20","안녕?"
"300","00:27:30:24","00:27:32:11","빨판상어가 그러더라"
"301","00:27:32:13","00:27:35:24","상어는 괜찮아도
나보다는 빨리 헤엄쳐야 한다고"
"302","00:27:42:21","00:27:44:01","해마 살려! 해초!"
"303","00:27:44:04","00:27:47:10","- 해마 살려!
- 뭐라고 했어? 해마, 해초?"
"304","00:27:47:12","00:27:50:05","이런, 고약한 해초한테 잡혔어"
"305","00:27:50:07","00:27:51:23","빠져나오기 힘들 거야"
"306","00:27:59:15","00:28:00:20","스파이크, 빨리!"
"307","00:28:10:05","00:28:11:10","가만히 있어"
"308","00:28:11:13","00:28:13:03","움직이면 안 돼"
"309","00:28:26:10","00:28:29:21","실라 이모 말이 맞았어
우린 무사히 도착 못 할 거야"
"310","00:28:33:01","00:28:34:08","성이야!"
"311","00:29:11:09","00:29:13:19","이 드레스 진짜 예쁘다, 쿠다"
"312","00:29:22:08","00:29:24:02","거기! 저리 비켜!"
"313","00:29:28:09","00:29:29:12","미안해요"
"314","00:29:30:16","00:29:32:10","- 죄송해요
- 관광객들이란"
"315","00:29:33:10","00:29:35:09","이런, 다들 엄청 바쁘네"
"316","00:29:36:04","00:29:37:12","스파이크는 어디 갔지?"
"317","00:29:42:08","00:29:44:23","스파이크, 숨지 말고 나와"
"318","00:29:45:00","00:29:46:24","걱정할 거 없어"
"319","00:29:48:00","00:29:52:01","알겠어, 소리 질러도 난 몰라"
"320","00:29:52:14","00:29:55:07","어머, 진주가 예쁘네요"
"321","00:29:56:10","00:29:57:20","진짜요?"
"322","00:29:57:23","00:30:00:18","네, 근사해요"
"323","00:30:02:02","00:30:05:12","그 색이 아주 잘 어울려요"
"324","00:30:13:19","00:30:14:24","루미나, 저기 봐"
"325","00:30:15:20","00:30:17:05","실라 이모야"
"326","00:30:17:07","00:30:18:24","초대장 잃어버렸는데"
"327","00:30:19:01","00:30:21:19","안 돼, 우리 얘길
안 믿으실 거야"
"328","00:30:21:21","00:30:23:24","우릴 보면 엄청 화내시겠지"
"329","00:30:24:15","00:30:27:11","도와드리려고 왔다고
말씀드리면…"
"330","00:30:27:13","00:30:29:07","그럼 앞으로 1년간
외출 금지일걸"
"331","00:30:29:09","00:30:30:17","가자"
"332","00:30:30:19","00:30:32:16","잠깐만, 스파이크는 어쩌고?"
"333","00:30:34:02","00:30:35:11","잘하고 있잖아"
"334","00:30:36:03","00:30:37:10","서둘러, 이쪽이야"
"335","00:30:44:06","00:30:46:03","이제 살았네"
"336","00:30:46:23","00:30:49:02","이쪽이야, 내가 준비해 줄게"
"337","00:30:49:04","00:30:51:13","뭔가 착각하신 것 같은데요"
"338","00:30:51:16","00:30:54:11","추천서는 있어? 이력서는?"
"339","00:30:54:14","00:30:57:12","머리핀 있어?
내 올림머리가 풀어지려고 하거든"
"340","00:30:58:12","00:31:00:11","음료라도 줄까?"
"341","00:31:00:13","00:31:01:15","저기요, 러커스 부인"
"342","00:31:01:17","00:31:04:20","이 연지가
왕실 무도회에 어울릴까요?"
"343","00:31:04:22","00:31:07:22","날 믿어요, 아주 잘 어울려요"
"344","00:31:10:13","00:31:12:19","52달러 95센트요"
"345","00:31:12:21","00:31:14:13","샴푸 주세요!"
"346","00:31:15:08","00:31:16:18","받아!"
"347","00:31:22:11","00:31:24:16","어디 네 실력 좀 볼까?"
"348","00:31:28:03","00:31:29:10","무슨 실력요?"
"349","00:31:29:12","00:31:30:21","잠깐만"
"350","00:31:32:03","00:31:34:06","'살롱 뒤 메르'의
러커스입니다"
"351","00:31:35:17","00:31:38:09","그럼요, 무도회 전에
다 끝낼 수 있어요"
"352","00:31:38:22","00:31:41:12","이런, 눈이 좀 부었네요"
"353","00:31:41:14","00:31:45:04","화요일마다 눈에 해삼을 올려
부기를 가라앉혀요"
"354","00:31:47:01","00:31:48:01","안녕히 가세요"
"355","00:31:49:18","00:31:51:23","살롱 뒤 메르의 러커스입니다"
"356","00:31:52:11","00:31:56:00","정말 죄송하지만
토요일은 예약이 다 찼어요"
"357","00:31:56:03","00:31:57:19","- 그럼요
- 러커스 부인"
"358","00:31:57:21","00:32:01:18","기다려요, 난 한 번에
겨우 여덟 가지밖에 못 해요"
"359","00:32:03:13","00:32:06:07","루미나, 지금 도망치면 되겠다"
"360","00:32:08:01","00:32:09:17","이런, 실라 이모야"
"361","00:32:09:20","00:32:11:06","머리 변장해"
"362","00:32:32:13","00:32:33:19","들킬 뻔했어"
"363","00:32:35:11","00:32:37:00","일자리를 얻었네"
"364","00:32:37:03","00:32:38:02","일자리요?"
"365","00:32:38:04","00:32:39:20","나 일자리 생겼어!"
"366","00:32:41:07","00:32:42:08","근데 그게 뭐지?"
"367","00:32:43:05","00:32:47:00","참고로 네 친구한테
저 가발은 별로라고 전해줘"
"368","00:32:51:08","00:32:53:14","첫 번째 손님이야"
"369","00:32:53:17","00:32:56:08","점심시간은 1시고 퇴근은 5시야"
"370","00:32:56:10","00:32:58:22","참, 넌 이름이 뭐니?"
"371","00:32:59:21","00:33:01:13","루미나예요"
"372","00:33:03:03","00:33:05:05","됐어, 실라 이모 갔어"
"373","00:33:05:18","00:33:07:21","어서 여길 나가자"
"374","00:33:07:23","00:33:09:17","하지만 손님이 있잖아"
"375","00:33:09:19","00:33:11:16","성은 잊은 거야?"
"376","00:33:11:18","00:33:14:09","애초에 성 때문에 온 거잖아"
"377","00:33:14:11","00:33:17:21","맞아, 하지만 내가 필요한걸
이 모습을 봐"
"378","00:33:20:00","00:33:22:11","이 일만 끝내고 떠나자, 쿠다"
"379","00:33:22:13","00:33:25:09","신나지 않아?
내 첫 일자리야"
"380","00:33:26:21","00:33:29:01","네가 새로 온 미용사지?"
"381","00:33:29:03","00:33:31:00","신입, 규칙은 두 가지야"
"382","00:33:31:02","00:33:35:19","내 팁 통이랑 행운의 빗은
절대 건드리지 마, 알겠어?"
"383","00:33:35:21","00:33:37:11","팁 통?"
"384","00:33:37:24","00:33:39:20","괜히 겁먹지 마"
"385","00:33:39:22","00:33:43:14","샌드린은 창꼬치처럼 날카롭지"
"386","00:33:43:16","00:33:46:13","이쪽은 코라야
손톱과 발톱을 담당하지"
"387","00:33:48:02","00:33:49:14","안녕? 난 루미나야"
"388","00:33:49:16","00:33:50:24","여긴 내 친구 쿠다야"
"389","00:33:51:14","00:33:53:20","안녕? 우린 그냥 지나는 길이야"
"390","00:33:53:22","00:33:56:10","어쨌든 만나서 반가워"
"391","00:33:56:12","00:33:58:04","바빠 죽겠네"
"392","00:34:01:20","00:34:03:12","살롱 뒤 메르입니다"
"393","00:34:03:14","00:34:06:17","그럼요, 언제 오시나요?"
